market,epiweek,year,forecast_date,target,target_end_date,location,type,quantile,value
Jacksonville,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Jacksonville,quantile,0.65,3.6
Jacksonville,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Jacksonville,quantile,0.7,3.8
Jacksonville,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Jacksonville,quantile,0.75,3.9
Jacksonville,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Jacksonville,quantile,0.8,4
Jacksonville,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Jacksonville,point,NA,4.1
Jacksonville,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Jacksonville,quantile,0.85,4.2
Jacksonville,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Jacksonville,quantile,0.9,4.5
Jacksonville,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Jacksonville,quantile,0.95,5
Jacksonville,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Jacksonville,quantile,0.975,5.7
Jacksonville,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Jacksonville,quantile,0.99,6.9
Jacksonville,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Jacksonville,quantile,0.01,1.4
Jacksonville,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Jacksonville,quantile,0.025,1.7
Jacksonville,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Jacksonville,quantile,0.05,2
Jacksonville,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Jacksonville,quantile,0.1,2.3
Jacksonville,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Jacksonville,quantile,0.15,2.5
Jacksonville,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Jacksonville,quantile,0.2,2.6
Jacksonville,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Jacksonville,quantile,0.25,2.8
Jacksonville,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Jacksonville,quantile,0.3,2.9
Jacksonville,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Jacksonville,quantile,0.35,3
Jacksonville,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Jacksonville,quantile,0.4,3.1
Jacksonville,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Jacksonville,quantile,0.45,3.2
Jacksonville,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Jacksonville,quantile,0.5,3.3
Jacksonville,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Jacksonville,quantile,0.55,3.4
Jacksonville,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Jacksonville,quantile,0.6,3.5
Jacksonville,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Jacksonville,quantile,0.65,3.6
Jacksonville,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Jacksonville,quantile,0.7,3.8
Jacksonville,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Jacksonville,quantile,0.75,3.9
Jacksonville,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Jacksonville,quantile,0.8,4.1
Jacksonville,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Jacksonville,point,NA,4.1
Jacksonville,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Jacksonville,quantile,0.85,4.3
Jacksonville,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Jacksonville,quantile,0.9,4.6
Jacksonville,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Jacksonville,quantile,0.95,5.1
Jacksonville,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Jacksonville,quantile,0.975,5.9
Jacksonville,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Jacksonville,quantile,0.99,7.2
Lejeune/Cherry Point,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lejeune_Cherry_Point,quantile,0.01,0
Lejeune/Cherry Point,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lejeune_Cherry_Point,quantile,0.025,0
Lejeune/Cherry Point,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lejeune_Cherry_Point,quantile,0.05,0
Lejeune/Cherry Point,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lejeune_Cherry_Point,quantile,0.1,0
Lejeune/Cherry Point,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lejeune_Cherry_Point,quantile,0.15,0
Lejeune/Cherry Point,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lejeune_Cherry_Point,quantile,0.2,0
Lejeune/Cherry Point,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lejeune_Cherry_Point,quantile,0.25,0
Lejeune/Cherry Point,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lejeune_Cherry_Point,quantile,0.3,0
Lejeune/Cherry Point,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lejeune_Cherry_Point,quantile,0.35,0
Lejeune/Cherry Point,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lejeune_Cherry_Point,point,NA,0
Lejeune/Cherry Point,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lejeune_Cherry_Point,quantile,0.4,0.1
Lejeune/Cherry Point,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lejeune_Cherry_Point,quantile,0.45,0.1
Lejeune/Cherry Point,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lejeune_Cherry_Point,quantile,0.5,0.2
Lejeune/Cherry Point,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lejeune_Cherry_Point,quantile,0.55,0.4
Lejeune/Cherry Point,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lejeune_Cherry_Point,quantile,0.6,0.5
Lejeune/Cherry Point,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lejeune_Cherry_Point,quantile,0.65,0.5
Lejeune/Cherry Point,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lejeune_Cherry_Point,quantile,0.7,0.7
Lejeune/Cherry Point,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lejeune_Cherry_Point,quantile,0.75,0.7
Lejeune/Cherry Point,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lejeune_Cherry_Point,quantile,0.8,0.9
Lejeune/Cherry Point,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lejeune_Cherry_Point,quantile,0.85,1.1
Lejeune/Cherry Point,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lejeune_Cherry_Point,quantile,0.9,1.5
Lejeune/Cherry Point,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lejeune_Cherry_Point,quantile,0.95,1.7
Lejeune/Cherry Point,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lejeune_Cherry_Point,quantile,0.975,1.9
Lejeune/Cherry Point,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lejeune_Cherry_Point,quantile,0.99,1.9
Lejeune/Cherry Point,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lejeune_Cherry_Point,quantile,0.01,0
Lejeune/Cherry Point,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lejeune_Cherry_Point,quantile,0.025,0
Lejeune/Cherry Point,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lejeune_Cherry_Point,quantile,0.05,0
Lejeune/Cherry Point,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lejeune_Cherry_Point,quantile,0.1,0
Lejeune/Cherry Point,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lejeune_Cherry_Point,quantile,0.15,0
Lejeune/Cherry Point,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lejeune_Cherry_Point,quantile,0.2,0
Lejeune/Cherry Point,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lejeune_Cherry_Point,quantile,0.25,0
Lejeune/Cherry Point,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lejeune_Cherry_Point,quantile,0.3,0
Lejeune/Cherry Point,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lejeune_Cherry_Point,quantile,0.35,0
Lejeune/Cherry Point,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lejeune_Cherry_Point,point,NA,0
Lejeune/Cherry Point,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lejeune_Cherry_Point,quantile,0.4,0.1
Lejeune/Cherry Point,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lejeune_Cherry_Point,quantile,0.45,0.1
Lejeune/Cherry Point,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lejeune_Cherry_Point,quantile,0.5,0.2
Lejeune/Cherry Point,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lejeune_Cherry_Point,quantile,0.55,0.4
Lejeune/Cherry Point,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lejeune_Cherry_Point,quantile,0.6,0.5
Lejeune/Cherry Point,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lejeune_Cherry_Point,quantile,0.65,0.5
Lejeune/Cherry Point,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lejeune_Cherry_Point,quantile,0.7,0.7
Lejeune/Cherry Point,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lejeune_Cherry_Point,quantile,0.75,0.7
Lejeune/Cherry Point,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lejeune_Cherry_Point,quantile,0.8,0.9
Lejeune/Cherry Point,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lejeune_Cherry_Point,quantile,0.85,1.1
Lejeune/Cherry Point,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lejeune_Cherry_Point,quantile,0.9,1.5
Lejeune/Cherry Point,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lejeune_Cherry_Point,quantile,0.95,1.7
Lejeune/Cherry Point,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lejeune_Cherry_Point,quantile,0.975,1.9
Lejeune/Cherry Point,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lejeune_Cherry_Point,quantile,0.99,1.9
Lejeune/Cherry Point,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lejeune_Cherry_Point,quantile,0.01,0
Lejeune/Cherry Point,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lejeune_Cherry_Point,quantile,0.025,0
Lejeune/Cherry Point,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lejeune_Cherry_Point,quantile,0.05,0
Lejeune/Cherry Point,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lejeune_Cherry_Point,quantile,0.1,0
Lejeune/Cherry Point,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lejeune_Cherry_Point,quantile,0.15,0
Lejeune/Cherry Point,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lejeune_Cherry_Point,quantile,0.2,0
Lejeune/Cherry Point,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lejeune_Cherry_Point,quantile,0.25,0
Lejeune/Cherry Point,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lejeune_Cherry_Point,quantile,0.3,0
Lejeune/Cherry Point,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lejeune_Cherry_Point,quantile,0.35,0
Lejeune/Cherry Point,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lejeune_Cherry_Point,point,NA,0
Lejeune/Cherry Point,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lejeune_Cherry_Point,quantile,0.4,0.1
Lejeune/Cherry Point,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lejeune_Cherry_Point,quantile,0.45,0.1
Lejeune/Cherry Point,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lejeune_Cherry_Point,quantile,0.5,0.2
Lejeune/Cherry Point,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lejeune_Cherry_Point,quantile,0.55,0.4
Lejeune/Cherry Point,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lejeune_Cherry_Point,quantile,0.6,0.5
Lejeune/Cherry Point,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lejeune_Cherry_Point,quantile,0.65,0.5
Lejeune/Cherry Point,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lejeune_Cherry_Point,quantile,0.7,0.7
Lejeune/Cherry Point,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lejeune_Cherry_Point,quantile,0.75,0.7
Lejeune/Cherry Point,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lejeune_Cherry_Point,quantile,0.8,0.9
Lejeune/Cherry Point,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lejeune_Cherry_Point,quantile,0.85,1.1
Lejeune/Cherry Point,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lejeune_Cherry_Point,quantile,0.9,1.5
Lejeune/Cherry Point,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lejeune_Cherry_Point,quantile,0.95,1.7
Lejeune/Cherry Point,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lejeune_Cherry_Point,quantile,0.975,1.9
Lejeune/Cherry Point,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lejeune_Cherry_Point,quantile,0.99,1.9
Lejeune/Cherry Point,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lejeune_Cherry_Point,quantile,0.01,0
Lejeune/Cherry Point,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lejeune_Cherry_Point,quantile,0.025,0
Lejeune/Cherry Point,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lejeune_Cherry_Point,quantile,0.05,0
Lejeune/Cherry Point,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lejeune_Cherry_Point,quantile,0.1,0
Lejeune/Cherry Point,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lejeune_Cherry_Point,quantile,0.15,0
Lejeune/Cherry Point,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lejeune_Cherry_Point,quantile,0.2,0
Lejeune/Cherry Point,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lejeune_Cherry_Point,quantile,0.25,0
Lejeune/Cherry Point,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lejeune_Cherry_Point,quantile,0.3,0
Lejeune/Cherry Point,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lejeune_Cherry_Point,quantile,0.35,0
Lejeune/Cherry Point,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lejeune_Cherry_Point,point,NA,0
Lejeune/Cherry Point,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lejeune_Cherry_Point,quantile,0.4,0.1
Lejeune/Cherry Point,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lejeune_Cherry_Point,quantile,0.45,0.1
Lejeune/Cherry Point,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lejeune_Cherry_Point,quantile,0.5,0.2
Lejeune/Cherry Point,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lejeune_Cherry_Point,quantile,0.55,0.3
Lejeune/Cherry Point,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lejeune_Cherry_Point,quantile,0.6,0.4
Lejeune/Cherry Point,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lejeune_Cherry_Point,quantile,0.65,0.5
Lejeune/Cherry Point,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lejeune_Cherry_Point,quantile,0.7,0.7
Lejeune/Cherry Point,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lejeune_Cherry_Point,quantile,0.75,0.7
Lejeune/Cherry Point,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lejeune_Cherry_Point,quantile,0.8,0.9
Lejeune/Cherry Point,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lejeune_Cherry_Point,quantile,0.85,1.1
Lejeune/Cherry Point,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lejeune_Cherry_Point,quantile,0.9,1.5
Lejeune/Cherry Point,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lejeune_Cherry_Point,quantile,0.95,1.7
Lejeune/Cherry Point,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lejeune_Cherry_Point,quantile,0.975,1.9
Lejeune/Cherry Point,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lejeune_Cherry_Point,quantile,0.99,1.9
Lewis/McChord,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lewis_McChord,quantile,0.01,0
Lewis/McChord,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lewis_McChord,quantile,0.025,0
Lewis/McChord,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lewis_McChord,quantile,0.05,0
Lewis/McChord,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lewis_McChord,quantile,0.1,0
Lewis/McChord,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lewis_McChord,quantile,0.15,0
Lewis/McChord,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lewis_McChord,quantile,0.2,0
Lewis/McChord,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lewis_McChord,quantile,0.25,0
Lewis/McChord,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lewis_McChord,quantile,0.3,0
Lewis/McChord,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lewis_McChord,point,NA,0
Lewis/McChord,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lewis_McChord,quantile,0.35,0.1
Lewis/McChord,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lewis_McChord,quantile,0.4,0.1
Lewis/McChord,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lewis_McChord,quantile,0.45,0.2
Lewis/McChord,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lewis_McChord,quantile,0.5,0.2
Lewis/McChord,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lewis_McChord,quantile,0.55,0.2
Lewis/McChord,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lewis_McChord,quantile,0.6,0.3
Lewis/McChord,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lewis_McChord,quantile,0.65,0.4
Lewis/McChord,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lewis_McChord,quantile,0.7,0.5
Lewis/McChord,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lewis_McChord,quantile,0.75,0.6
Lewis/McChord,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lewis_McChord,quantile,0.8,0.7
Lewis/McChord,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lewis_McChord,quantile,0.85,0.8
Lewis/McChord,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lewis_McChord,quantile,0.9,1.2
Lewis/McChord,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lewis_McChord,quantile,0.95,1.5
Lewis/McChord,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lewis_McChord,quantile,0.975,1.7
Lewis/McChord,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Lewis_McChord,quantile,0.99,2.1
Lewis/McChord,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lewis_McChord,quantile,0.01,0
Lewis/McChord,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lewis_McChord,quantile,0.025,0
Lewis/McChord,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lewis_McChord,quantile,0.05,0
Lewis/McChord,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lewis_McChord,quantile,0.1,0
Lewis/McChord,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lewis_McChord,quantile,0.15,0
Lewis/McChord,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lewis_McChord,quantile,0.2,0
Lewis/McChord,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lewis_McChord,quantile,0.25,0
Lewis/McChord,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lewis_McChord,quantile,0.3,0.1
Lewis/McChord,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lewis_McChord,quantile,0.35,0.2
Lewis/McChord,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lewis_McChord,quantile,0.4,0.2
Lewis/McChord,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lewis_McChord,point,NA,0.2
Lewis/McChord,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lewis_McChord,quantile,0.45,0.3
Lewis/McChord,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lewis_McChord,quantile,0.5,0.3
Lewis/McChord,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lewis_McChord,quantile,0.55,0.4
Lewis/McChord,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lewis_McChord,quantile,0.6,0.5
Lewis/McChord,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lewis_McChord,quantile,0.65,0.6
Lewis/McChord,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lewis_McChord,quantile,0.7,0.8
Lewis/McChord,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lewis_McChord,quantile,0.75,1
Lewis/McChord,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lewis_McChord,quantile,0.8,1
Lewis/McChord,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lewis_McChord,quantile,0.85,1.3
Lewis/McChord,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lewis_McChord,quantile,0.9,1.7
Lewis/McChord,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lewis_McChord,quantile,0.95,2
Lewis/McChord,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lewis_McChord,quantile,0.975,2.3
Lewis/McChord,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Lewis_McChord,quantile,0.99,2.7
Lewis/McChord,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lewis_McChord,quantile,0.01,0
Lewis/McChord,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lewis_McChord,quantile,0.025,0
Lewis/McChord,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lewis_McChord,quantile,0.05,0
Lewis/McChord,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lewis_McChord,quantile,0.1,0
Lewis/McChord,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lewis_McChord,quantile,0.15,0
Lewis/McChord,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lewis_McChord,quantile,0.2,0
Lewis/McChord,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lewis_McChord,quantile,0.25,0
Lewis/McChord,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lewis_McChord,quantile,0.3,0
Lewis/McChord,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lewis_McChord,quantile,0.35,0
Lewis/McChord,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lewis_McChord,point,NA,0
Lewis/McChord,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lewis_McChord,quantile,0.4,0.1
Lewis/McChord,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lewis_McChord,quantile,0.45,0.2
Lewis/McChord,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lewis_McChord,quantile,0.5,0.2
Lewis/McChord,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lewis_McChord,quantile,0.55,0.2
Lewis/McChord,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lewis_McChord,quantile,0.6,0.3
Lewis/McChord,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lewis_McChord,quantile,0.65,0.4
Lewis/McChord,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lewis_McChord,quantile,0.7,0.5
Lewis/McChord,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lewis_McChord,quantile,0.75,0.6
Lewis/McChord,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lewis_McChord,quantile,0.8,0.7
Lewis/McChord,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lewis_McChord,quantile,0.85,0.9
Lewis/McChord,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lewis_McChord,quantile,0.9,1.2
Lewis/McChord,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lewis_McChord,quantile,0.95,1.5
Lewis/McChord,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lewis_McChord,quantile,0.975,1.8
Lewis/McChord,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Lewis_McChord,quantile,0.99,2.1
Lewis/McChord,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lewis_McChord,quantile,0.01,0
Lewis/McChord,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lewis_McChord,quantile,0.025,0
Lewis/McChord,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lewis_McChord,quantile,0.05,0
Lewis/McChord,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lewis_McChord,quantile,0.1,0
Lewis/McChord,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lewis_McChord,quantile,0.15,0
Lewis/McChord,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lewis_McChord,quantile,0.2,0
Lewis/McChord,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lewis_McChord,quantile,0.25,0
Lewis/McChord,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lewis_McChord,quantile,0.3,0
Lewis/McChord,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lewis_McChord,quantile,0.35,0
Lewis/McChord,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lewis_McChord,point,NA,0
Lewis/McChord,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lewis_McChord,quantile,0.4,0.1
Lewis/McChord,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lewis_McChord,quantile,0.45,0.1
Lewis/McChord,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lewis_McChord,quantile,0.5,0.2
Lewis/McChord,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lewis_McChord,quantile,0.55,0.2
